Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-11-28,Punjab,150805,138206,4765,0,3156767
2020-11-28,Puducherry,36902,35774,609,0,400323
2020-11-28,Rajasthan,262805,231780,2274,0,4358971
2020-11-28,Sikkim,4967,4486,107,86,62363
2020-11-28,Telangana,268418,256330,1451,0,5374141
2020-11-28,Tamil Nadu,779046,756279,11694,0,11930240
2020-11-28,Tripura,32638,31545,367,23,523099
2020-11-28,India,9393041,8801161,136733,2161,139503803
2020-11-28,Uttar Pradesh,539899,506938,7718,0,18994692
2020-11-28,Uttarakhand,73951,67197,1214,664,1315525
2020-11-28,West Bengal,477446,444587,8322,0,5789547
2020-11-29,Andaman and Nicobar Islands,4704,4537,61,0,127912
2020-11-29,Andhra Pradesh,867683,852298,6988,0,10017126
2020-11-29,Arunachal Pradesh,16269,15364,54,0,358294
2020-11-29,Assam,212617,208283,981,3,5291506
2020-11-29,Bihar,235159,228251,1259,1,14547988
2020-11-29,Chandigarh,17342,15926,276,0,141616
2020-11-29,Chhattisgarh,235998,212517,2840,0,2537122
2020-11-29,Delhi,566648,522491,9066,0,6237395
2020-11-29,Dadra and Nagar Haveli and Daman and Diu,3327,3271,2,29,72410
2020-11-29,Goa,47804,45790,687,0,347199
2020-11-29,Gujarat,208278,189520,3969,0,7759739
2020-11-29,Himachal Pradesh,40003,30693,625,41,525941
2020-11-29,Haryana,232522,211216,2401,0,3540820
2020-11-29,Jharkhand,108984,105883,963,0,4134660
2020-11-29,Jammu and Kashmir,109854,103082,1685,0,2995668
2020-11-29,Karnataka,883899,847612,11765,19,11020300
2020-11-29,Kerala,599601,532658,2224,130,6227787
2020-11-29,Ladakh,8403,7409,116,0,93077
2020-11-29,Maharashtra,1820059,1680926,47071,1065,10804422
2020-11-29,Meghalaya,11740,10861,111,0,239176
2020-11-29,Manipur,24912,21401,273,0,418298
2020-11-29,Madhya Pradesh,204745,186521,3250,0,3722973
2020-11-29,Mizoram,3823,3440,5,0,149061
2020-11-29,Nagaland,11159,9898,64,110,112820
2020-11-29,Odisha,318307,311256,1787,0,5863199
2020-11-29,Punjab,151538,138870,4780,0,3181773
2020-11-29,Puducherry,36935,35846,609,0,403249
2020-11-29,Rajasthan,265386,234336,2292,0,4395899
2020-11-29,Sikkim,4986,4521,108,86,62566
2020-11-29,Telangana,269223,257278,1455,0,5420421
2020-11-29,Tamil Nadu,780505,757750,11703,0,11997385
2020-11-29,Tripura,32638,31545,367,23,523099
2020-11-29,India,9432077,8846313,137177,2180,140379976
2020-11-29,Uttar Pradesh,541873,509556,7742,0,19170240
2020-11-29,Uttarakhand,74340,67475,1222,673,1327314
2020-11-29,West Bengal,480813,448032,8376,0,5834755
2020-11-30,Andaman and Nicobar Islands,4710,4550,61,0,129389
2020-11-30,Andhra Pradesh,868064,853232,6992,0,10057854
2020-11-30,Arunachal Pradesh,16282,15411,54,0,359123
2020-11-30,Assam,212776,208393,981,3,5314189
2020-11-30,Bihar,235616,228798,1264,1,14664431
2020-11-30,Chandigarh,17409,16070,277,0,142326
2020-11-30,Chhattisgarh,237322,214826,2861,0,2563606
2020-11-30,Delhi,570374,528315,9174,0,6288065
2020-11-30,Dadra and Nagar Haveli and Daman and Diu,3327,3277,2,29,72410
2020-11-30,Goa,47963,45940,688,0,348871
2020-11-30,Gujarat,209780,190921,3989,0,7825615
2020-11-30,Himachal Pradesh,40518,31548,635,46,529355
2020-11-30,Haryana,234126,213336,2428,0,3571541
2020-11-30,Jharkhand,109151,106171,964,0,4178915
2020-11-30,Jammu and Kashmir,110224,103565,1694,0,3014877
2020-11-30,Karnataka,884897,849821,11778,19,11101633
2020-11-30,Kerala,602983,538713,2245,131,6262476
2020-11-30,Ladakh,8415,7489,117,0,93077
2020-11-30,Maharashtra,1823896,1685122,47151,1066,10856384
2020-11-30,Meghalaya,11810,10936,111,0,241631
2020-11-30,Manipur,25047,21566,281,0,420342
2020-11-30,Madhya Pradesh,206128,188097,3260,0,3751131
2020-11-30,Mizoram,3825,3499,5,0,150119
2020-11-30,Nagaland,11186,10086,64,110,113046
2020-11-30,Odisha,318725,312065,1792,0,5904570
2020-11-30,Punjab,152091,139442,4807,0,3193166
2020-11-30,Puducherry,36968,35898,610,0,405325
2020-11-30,Rajasthan,268063,237098,2312,0,4411509
2020-11-30,Sikkim,4990,4544,109,88,62596
2020-11-30,Telangana,269816,258336,1458,0,5453461
2020-11-30,Tamil Nadu,781915,759206,11712,0,12060001
2020-11-30,Tripura,32692,31707,367,23,526407
2020-11-30,India,9463256,8888595,137659,2194,141349301
2020-11-30,Uttar Pradesh,543888,512028,7761,0,19322658
2020-11-30,Uttarakhand,74795,67827,1231,678,1340279
2020-11-30,West Bengal,483484,450762,8424,0,5872933
2020-12-01,Andaman and Nicobar Islands,4718,4566,61,0,131080
2020-12-01,Andhra Pradesh,868749,854326,6996,0,10109708
2020-12-01,Arunachal Pradesh,16296,15456,54,0,360088
2020-12-01,Assam,212998,208528,981,3,5342717
2020-12-01,Bihar,236098,229365,1268,1,14794415
2020-12-01,Chandigarh,17537,16173,278,0,144204
2020-12-01,Chhattisgarh,239215,216990,2892,0,2597019
2020-12-01,Delhi,574380,533351,9260,0,6346521
2020-12-01,Dadra and Nagar Haveli and Daman and Diu,3329,3280,2,29,72410
2020-12-01,Goa,48124,46068,690,0,350919
2020-12-01,Gujarat,211257,192468,4004,0,7894467
2020-12-01,Himachal Pradesh,41227,32309,656,44,534894
2020-12-01,Haryana,235997,215797,2456,0,3601262
2020-12-01,Jharkhand,109332,106398,969,0,4215824
2020-12-01,Jammu and Kashmir,110678,104068,1702,0,3037239
2020-12-01,Karnataka,886227,850707,11792,19,11197240
2020-12-01,Kerala,608358,544864,2271,131,6321285
2020-12-01,Ladakh,8477,7565,119,0,94356
2020-12-01,Maharashtra,1828826,1691412,47246,1070,10915683
2020-12-01,Meghalaya,11875,11094,112,0,243668
2020-12-01,Manipur,25245,21718,289,0,423035
2020-12-01,Madhya Pradesh,207485,189780,3270,0,3779891
2020-12-01,Mizoram,3847,3572,6,0,151056
2020-12-01,Nagaland,11209,10194,64,111,113371
2020-12-01,Odisha,319103,312734,1797,0,5940901
2020-12-01,Punjab,152709,140254,4821,0,3208209
2020-12-01,Puducherry,37020,35970,611,0,408641
2020-12-01,Rajasthan,270410,240105,2331,0,4435119
2020-12-01,Sikkim,5032,4549,110,88,62809
2020-12-01,Telangana,270318,259230,1461,0,5500058
2020-12-01,Tamil Nadu,783319,760617,11722,0,12125059
2020-12-01,Tripura,32723,31741,367,23,528241
2020-12-01,India,9499730,8931803,138160,2237,142445952
2020-12-01,Uttar Pradesh,545545,514087,7788,0,19466684
2020-12-01,Uttarakhand,75268,68365,1238,718,1352453
2020-12-01,West Bengal,486799,454102,8476,0,5916174
2020-12-02,Andaman and Nicobar Islands,4723,4583,61,0,132784
2020-12-02,Andhra Pradesh,869412,855485,7003,0,10166696
2020-12-02,Arunachal Pradesh,16320,15488,54,0,361250
2020-12-02,Assam,213171,208666,983,3,5368608
2020-12-02,Bihar,236778,230001,1274,1,14921021
2020-12-02,Chandigarh,17642,16279,281,0,145958
2020-12-02,Chhattisgarh,240863,218195,2919,0,2631183
2020-12-02,Delhi,578324,538680,9342,0,6425470
2020-12-02,Dadra and Nagar Haveli and Daman and Diu,3333,3285,2,29,72410
2020-12-02,Goa,48241,46132,693,0,352922
2020-12-02,Gujarat,212769,194038,4018,0,7963653
2020-12-02,Himachal Pradesh,41860,33336,667,44,543120
2020-12-02,Haryana,237604,218443,2488,0,3633138
2020-12-02,Jharkhand,109538,106660,971,0,4230863
2020-12-02,Jammu and Kashmir,111130,104471,1708,0,3064139
2020-12-02,Karnataka,887667,851690,11808,19,11303158
2020-12-02,Kerala,614674,550788,2299,132,6378278
2020-12-02,Ladakh,8623,7642,119,0,95168
2020-12-02,Maharashtra,1832176,1695208,47357,1074,10989496
2020-12-02,Meghalaya,11954,11154,114,0,245177
2020-12-02,Manipur,25392,21937,291,0,426119
2020-12-02,Madhya Pradesh,208924,191618,3287,0,3809683
2020-12-02,Mizoram,3869,3584,6,0,152137
2020-12-02,Nagaland,11254,10358,64,111,113727
2020-12-02,Odisha,319583,313394,1803,0,5977970
2020-12-02,Punjab,153308,140772,4842,0,3237858
2020-12-02,Puducherry,37079,36035,612,0,412072
2020-12-02,Rajasthan,272400,243340,2350,0,4472909
2020-12-02,Sikkim,5072,4572,111,89,63147
2020-12-02,Telangana,270883,260155,1462,0,5551620
2020-12-02,Tamil Nadu,784747,762015,11733,0,12193913
2020-12-02,Tripura,32761,31798,369,23,530422
2020-12-02,India,9535236,8972711,138686,2265,143557650
2020-12-02,Uttar Pradesh,547308,516694,7817,0,19618283
2020-12-02,Uttarakhand,75784,68838,1251,740,1367575
2020-12-02,West Bengal,490070,457377,8527,0,5958798
2020-12-03,Andaman and Nicobar Islands,4729,4597,61,0,134355
2020-12-03,Andhra Pradesh,870076,856320,7014,0,10229745
2020-12-03,Arunachal Pradesh,16348,15525,54,0,362267
2020-12-03,Assam,213336,208843,985,3,5396616
2020-12-03,Bihar,237349,230503,1281,1,15047551
2020-12-03,Chandigarh,17717,16452,284,0,147467
2020-12-03,Chhattisgarh,242418,220177,2941,0,2667761
2020-12-03,Delhi,582058,543514,9424,0,6500700
2020-12-03,Dadra and Nagar Haveli and Daman and Diu,3333,3286,2,29,72410
2020-12-03,Goa,48365,46251,696,0,354812
2020-12-03,Gujarat,214309,195465,4031,0,8033388
2020-12-03,Himachal Pradesh,42697,33880,685,44,551239
2020-12-03,Haryana,239239,221203,2520,0,3669876
2020-12-03,Jharkhand,109771,106868,977,0,4265795
2020-12-03,Jammu and Kashmir,111712,104890,1718,0,3094143
2020-12-03,Karnataka,889113,852584,11821,19,11411843
2020-12-03,Kerala,620050,556378,2330,133,6438754
2020-12-03,Ladakh,8691,7713,119,0,95672
2020-12-03,Maharashtra,1837358,1703274,47472,1077,11059305
2020-12-03,Meghalaya,12005,11241,116,0,247928
2020-12-03,Manipur,25538,22172,294,0,428199
2020-12-03,Madhya Pradesh,210374,193187,3300,0,3840006
2020-12-03,Mizoram,3881,3647,6,0,153180
2020-12-03,Nagaland,11283,10410,64,113,113952
2020-12-03,Odisha,320017,314023,1808,0,6019855
2020-12-03,Punjab,154064,141478,4862,0,3265505
2020-12-03,Puducherry,37119,36062,613,0,414952
2020-12-03,Rajasthan,274486,246572,2370,0,4512399
2020-12-03,Sikkim,5100,4580,111,89,63338
2020-12-03,Telangana,271492,261028,1465,0,5605306
2020-12-03,Tamil Nadu,786163,763428,11747,0,12264069
2020-12-03,Tripura,32800,31856,369,23,533103
2020-12-03,India,9571810,9015702,139227,2305,144727749
2020-12-03,Uttar Pradesh,549228,518390,7848,0,19788497
2020-12-03,Uttarakhand,76275,69271,1263,774,1380312
2020-12-03,West Bengal,493316,460634,8576,0,6002928
2020-12-04,Andaman and Nicobar Islands,4742,4611,61,0,135952
2020-12-04,Andhra Pradesh,870675,857233,7020,0,10293151
2020-12-04,Arunachal Pradesh,16367,15561,55,0,363062
2020-12-04,Assam,213505,208964,987,3,5425067
2020-12-04,Bihar,237968,231108,1287,1,15174056
2020-12-04,Chandigarh,17828,16613,287,0,149019
2020-12-04,Chhattisgarh,243997,221690,2956,0,2702320
2020-12-04,Delhi,586125,548376,9497,0,6585703
2020-12-04,Dadra and Nagar Haveli and Daman and Diu,3333,3288,2,29,72410
2020-12-04,Goa,48459,46375,696,0,356109
2020-12-04,Gujarat,215819,197092,4049,0,8102712
2020-12-04,Himachal Pradesh,43500,34458,698,44,558531
2020-12-04,Haryana,240841,223973,2539,0,3707439
2020-12-04,Jharkhand,109990,107074,978,0,4292594
2020-12-04,Jammu and Kashmir,112256,105537,1730,0,3121260
2020-12-04,Karnataka,890360,853461,11834,19,11509892
2020-12-04,Kerala,625768,561874,2359,134,6496210
2020-12-04,Ladakh,8732,7750,120,0,95672
2020-12-04,Maharashtra,1842587,1710050,47599,1079,11132231
2020-12-04,Meghalaya,12067,11319,118,0,250430
2020-12-04,Manipur,25693,22445,295,0,430239
2020-12-04,Madhya Pradesh,211698,194743,3314,0,3869782
2020-12-04,Mizoram,3888,3682,6,0,154157
2020-12-04,Nagaland,11305,10649,65,113,114232
2020-12-04,Odisha,320394,314665,1813,0,6060791
2020-12-04,Punjab,154788,142121,4882,0,3295141
2020-12-04,Puducherry,37165,36124,614,0,417259
2020-12-04,Rajasthan,276420,249713,2389,0,4549574
2020-12-04,Sikkim,5147,4587,112,89,63607
2020-12-04,Telangana,272123,261830,1467,0,5662711
2020-12-04,Tamil Nadu,787554,764854,11762,0,12334447
2020-12-04,Tripura,32833,31924,369,23,535379
2020-12-04,India,9608521,9058061,139738,2329,145885512
2020-12-04,Uttar Pradesh,551179,520637,7877,0,19960393
2020-12-04,Uttarakhand,76893,69831,1273,795,1396331
2020-12-04,West Bengal,496522,463849,8628,0,6047279
2020-12-05,Andaman and Nicobar Islands,4747,4616,61,0,137648
2020-12-05,Andhra Pradesh,871305,858115,7024,0,10350283
2020-12-05,Arunachal Pradesh,16384,15581,55,0,363953
2020-12-05,Assam,213662,209127,989,3,5449083
2020-12-05,Bihar,238541,231866,1292,1,15302698
2020-12-05,Chandigarh,17926,16754,289,0,150409
2020-12-05,Chhattisgarh,245580,223070,2977,0,2735766
2020-12-05,Delhi,589544,553292,9574,0,6667176
2020-12-05,Dadra and Nagar Haveli and Daman and Diu,3335,3289,2,29,72410
2020-12-05,Goa,48574,46493,697,0,358202
2020-12-05,Gujarat,217333,198627,4064,0,8172380
2020-12-05,Himachal Pradesh,44405,35403,711,44,566956
2020-12-05,Haryana,242398,226524,2564,0,3745080
2020-12-05,Jharkhand,110186,107362,979,0,4319581
2020-12-05,Jammu and Kashmir,112757,106006,1742,0,3148894
2020-12-05,Karnataka,891685,854861,11846,19,11613924
2020-12-05,Kerala,631616,567694,2391,138,6556713
2020-12-05,Ladakh,8840,7834,120,0,96751
2020-12-05,Maharashtra,1847509,1715884,47694,1082,11205118
2020-12-05,Meghalaya,12164,11392,118,0,252594
2020-12-05,Manipur,25859,22655,299,0,432298
2020-12-05,Madhya Pradesh,213050,196192,3326,0,3899734
2020-12-05,Mizoram,3913,3706,6,0,155507
2020-12-05,Nagaland,11340,10649,65,115,114417
2020-12-05,Odisha,320803,315270,1818,0,6102651
2020-12-05,Punjab,155424,142792,4905,0,3324621
2020-12-05,Puducherry,37209,36176,614,0,419060
2020-12-05,Rajasthan,278496,252911,2409,0,4586151
2020-12-05,Sikkim,5168,4596,115,90,63780
2020-12-05,Telangana,272719,262751,1470,0,5722182
2020-12-05,Tamil Nadu,788920,766261,11777,0,12405328
2020-12-05,Tripura,32857,31986,369,23,537733
2020-12-05,India,9644531,9099946,140220,2372,146986575
2020-12-05,Uttar Pradesh,553012,522867,7900,0,20128312
2020-12-05,Uttarakhand,77573,70288,1281,828,1409056
2020-12-05,West Bengal,499697,467056,8677,0,6091668
2020-12-06,Andaman and Nicobar Islands,4758,4624,61,0,139326
2020-12-06,Andhra Pradesh,871972,859029,7033,0,10410612
2020-12-06,Arunachal Pradesh,16395,15605,55,0,364420
2020-12-06,Assam,213759,209211,993,3,5460597
2020-12-06,Bihar,239126,232438,1295,1,15428602
2020-12-06,Chandigarh,18027,16814,291,0,151473
2020-12-06,Chhattisgarh,246809,223772,2989,0,2760290
2020-12-06,Delhi,592250,557914,9643,0,6740712
2020-12-06,Dadra and Nagar Haveli and Daman and Diu,3336,3290,2,29,72410
2020-12-06,Goa,48686,46624,698,0,359345
2020-12-06,Gujarat,218788,200112,4081,0,8241960
2020-12-06,Himachal Pradesh,44958,35923,722,44,571177
2020-12-06,Haryana,243896,228411,2588,0,3782619
2020-12-06,Jharkhand,110278,107496,986,0,4336774
2020-12-06,Jammu and Kashmir,113288,106372,1746,0,3174647
2020-12-06,Karnataka,893006,855750,11856,19,11713244
2020-12-06,Kerala,636393,572911,2419,139,6608606
2020-12-06,Ladakh,8893,7915,120,0,97308
2020-12-06,Maharashtra,1852266,1723370,47734,1083,11273705
2020-12-06,Meghalaya,12237,11453,120,0,252594
2020-12-06,Manipur,26075,22848,306,0,434752
2020-12-06,Madhya Pradesh,214505,197777,3337,0,3932230
2020-12-06,Mizoram,3934,3723,6,0,156651
2020-12-06,Nagaland,11379,10653,66,116,114555
2020-12-06,Odisha,321196,315840,1824,0,6143761
2020-12-06,Punjab,156226,143415,4915,0,3352671
2020-12-06,Puducherry,37244,36238,614,0,421165
2020-12-06,Rajasthan,280585,255729,2429,0,4617606
2020-12-06,Sikkim,5194,4602,115,93,63986
2020-12-06,Telangana,273341,263744,1472,0,5779490
2020-12-06,Tamil Nadu,790240,767659,11793,0,12476093
2020-12-06,Tripura,32888,32045,369,23,540088
2020-12-06,India,9677709,9139024,140610,2405,147787656
2020-12-06,Uttar Pradesh,554944,524860,7924,0,20308636
2020-12-06,Uttarakhand,77997,70634,1285,855,1424389
2020-12-06,West Bengal,502840,470223,8723,0,6135854
2020-12-07,Andaman and Nicobar Islands,4773,4631,61,0,140961
2020-12-07,Andhra Pradesh,872288,859624,7038,0,10453618
2020-12-07,Arunachal Pradesh,16415,15653,55,0,365286
2020-12-07,Assam,213925,209342,995,3,5490072
2020-12-07,Bihar,239565,233117,1297,1,15539015
2020-12-07,Chandigarh,18113,16899,293,0,152801
2020-12-07,Chhattisgarh,248232,225633,3010,0,2793936
2020-12-07,Delhi,593924,561732,9706,0,6793919
2020-12-07,Dadra and Nagar Haveli and Daman and Diu,3340,3291,2,29,72410
2020-12-07,Goa,48776,46778,701,0,360920
2020-12-07,Gujarat,220168,201680,4095,0,8310558
2020-12-07,Himachal Pradesh,45697,37029,729,44,577386
2020-12-07,Haryana,245288,230551,2611,0,3806770
2020-12-07,Jharkhand,110457,107710,988,0,4355970
2020-12-07,Jammu and Kashmir,113568,106758,1755,0,3194883
2020-12-07,Karnataka,894004,857351,11867,19,11789715
2020-12-07,Kerala,639665,577616,2442,140,6642364
2020-12-07,Ladakh,8896,8012,121,0,97308
2020-12-07,Maharashtra,1855341,1730715,47774,1085,11318721
2020-12-07,Meghalaya,12314,11573,120,0,256221
2020-12-07,Manipur,26227,22997,309,0,437175
2020-12-07,Madhya Pradesh,215957,199167,3347,0,3961552
2020-12-07,Mizoram,3936,3756,6,0,157292
2020-12-07,Nagaland,11418,10658,66,117,114809
2020-12-07,Odisha,321564,316447,1831,0,6181992
2020-12-07,Punjab,156839,144301,4934,0,3365119
2020-12-07,Puducherry,37270,36263,615,0,422816
2020-12-07,Rajasthan,282512,258393,2448,0,4630233
2020-12-07,Sikkim,5200,4619,117,93,64029
2020-12-07,Telangana,273858,264606,1474,0,5812588
2020-12-07,Tamil Nadu,791552,769048,11809,0,12540103
2020-12-07,Tripura,32894,32087,370,23,541546
2020-12-07,India,9703936,9178317,140996,2429,148814055
2020-12-07,Uttar Pradesh,556397,526721,7944,0,20453616
2020-12-07,Uttarakhand,78509,71105,1295,875,1437538
2020-12-07,West Bengal,505054,472454,8771,0,6167307
2020-12-08,Andaman and Nicobar Islands,4778,4647,61,0,142667
2020-12-08,Andhra Pradesh,872839,860368,7042,0,10509805
2020-12-08,Arunachal Pradesh,16437,15690,55,0,365935
2020-12-08,Assam,214019,209444,997,3,5510027
2020-12-08,Bihar,240249,233791,1300,1,15664718
2020-12-08,Chandigarh,18239,16981,296,0,154396
2020-12-08,Chhattisgarh,249699,227158,3025,0,2828098
2020-12-08,Delhi,597112,565039,9763,0,6869328
2020-12-08,Dadra and Nagar Haveli and Daman and Diu,3345,3293,2,29,72410
2020-12-08,Goa,48935,46924,701,0,363062
2020-12-08,Gujarat,221493,203211,4110,0,8371433
2020-12-08,Himachal Pradesh,46201,37837,743,44,584624
2020-12-08,Haryana,246679,232108,2624,0,3842153
2020-12-08,Jharkhand,110639,107898,988,0,4382789
2020-12-08,Jammu and Kashmir,114038,107282,1761,0,3218875
2020-12-08,Karnataka,895284,858370,11880,19,11878413
