Date,Date_YMD,Status,TT,AN,AP,AR,AS,BR,CH,CT,DN,DD,DL,GA,GJ,HR,HP,JK,JH,KA,KL,LA,LD,MP,MH,MN,ML,MZ,NL,OR,PY,PB,RJ,SK,TN,TG,TR,UP,UT,WB,UN
29-Aug-20,2020-08-29,Confirmed,78479,31,10548,132,2427,2087,261,1513,15,0,1954,547,1282,1391,144,546,1299,8324,2397,63,0,1442,16286,117,43,0,46,3252,532,1470,1407,26,6352,2751,443,5633,706,3012,0
29-Aug-20,2020-08-29,Recovered,64982,75,8976,45,1440,2629,141,709,29,0,1449,433,1111,1001,117,648,1078,8110,2225,31,0,1017,11541,129,77,70,58,2888,431,1083,938,11,6045,1675,198,4862,400,3312,0
29-Aug-20,2020-08-29,Deceased,943,2,82,0,3,5,0,11,0,0,15,3,13,9,1,7,9,115,6,4,0,22,328,1,0,0,0,14,12,41,13,0,87,9,5,62,11,53,0
30-Aug-20,2020-08-30,Confirmed,79461,23,10603,157,1980,2078,170,1346,32,0,2024,451,1272,1295,164,786,1323,8852,2154,35,0,1558,16408,152,60,5,71,3014,571,1678,1450,25,6495,2924,447,6175,664,3019,0
30-Aug-20,2020-08-30,Recovered,60422,67,9067,68,1417,2231,48,485,53,0,1249,457,1095,909,142,490,1232,7101,1766,12,0,1054,7690,53,14,5,109,2519,457,1656,2122,25,6406,1638,195,4802,480,3308,0
30-Aug-20,2020-08-30,Deceased,960,1,88,0,7,9,7,7,0,0,22,5,17,12,1,9,12,106,7,2,0,29,296,0,0,0,0,12,10,56,13,0,94,10,4,67,7,50,0
31-Aug-20,2020-08-31,Confirmed,68766,28,10004,78,3266,1324,191,1411,27,0,1358,414,1280,1450,171,535,3221,6495,1530,43,0,1532,11852,140,25,3,28,2602,284,1466,1466,25,5956,1873,321,4782,592,2993,0
31-Aug-20,2020-08-31,Recovered,64435,61,8772,63,1531,2267,135,686,39,0,1507,391,1025,1052,65,505,695,7238,1693,117,0,1190,11158,91,113,0,41,4053,366,1280,1719,5,6008,1849,201,4597,604,3318,0
31-Aug-20,2020-08-31,Deceased,816,1,85,0,10,6,4,8,0,0,18,9,14,7,3,9,7,113,7,0,0,20,184,0,0,0,0,10,7,49,13,0,91,9,5,63,12,52,0
01-Sep-20,2020-09-01,Confirmed,78168,28,10368,100,2684,1928,204,1884,19,0,2312,588,1310,1694,139,525,2177,9058,1140,52,0,1525,15765,130,72,1,53,3025,355,1516,1470,18,5928,2734,509,5343,571,2943,0
01-Sep-20,2020-09-01,Recovered,62145,67,9350,94,1434,2029,120,578,41,0,1050,273,1131,1163,173,469,1006,5159,2111,104,0,1335,10978,120,73,21,133,3484,341,1120,1312,12,6031,2325,221,4537,404,3346,0
01-Sep-20,2020-09-01,Deceased,1027,0,84,0,9,15,1,10,0,0,18,2,14,17,4,14,11,135,4,1,0,32,320,1,2,0,0,11,12,59,13,1,96,9,10,56,11,55,0
02-Sep-20,2020-09-02,Confirmed,82860,26,10392,148,3555,1969,239,2296,44,0,2509,636,1305,1792,161,641,1029,9860,1547,52,0,1424,17433,125,77,8,14,3219,391,1481,1511,34,5990,2892,566,5682,836,2976,0
02-Sep-20,2020-09-02,Recovered,67874,44,8454,96,1834,1803,119,653,17,0,1858,209,1141,1040,69,595,1598,6287,2129,29,0,1132,13959,157,83,49,22,3303,293,1595,2550,23,5891,2240,193,4687,425,3297,0
02-Sep-20,2020-09-02,Deceased,1026,1,72,0,8,13,2,12,0,0,19,10,12,15,1,15,10,113,7,0,0,27,292,0,1,0,0,11,13,106,12,0,98,10,5,74,11,56,0
03-Sep-20,2020-09-03,Confirmed,84156,37,10199,214,3054,1922,276,2284,29,0,2737,713,1325,1881,199,1079,1618,8865,1553,55,0,1672,18105,102,109,20,49,3631,424,1526,1553,34,5892,2817,590,5662,946,2984,0
03-Sep-20,2020-09-03,Recovered,67491,65,9499,92,1971,1572,213,730,20,0,1528,302,1126,1014,98,680,1139,7122,1950,32,0,1091,13988,167,75,10,101,3278,311,1529,546,44,6110,2611,186,4448,508,3335,0
03-Sep-20,2020-09-03,Deceased,1083,1,75,1,7,6,4,16,0,0,19,8,16,19,5,11,6,104,10,0,0,30,391,3,0,0,0,8,7,72,14,1,92,10,8,75,9,55,0
04-Sep-20,2020-09-04,Confirmed,87115,34,10776,201,2891,1978,203,2667,51,0,2914,508,1320,1884,215,1047,1559,9280,2479,95,0,1658,19218,90,108,6,41,3267,591,1498,1570,105,5976,2478,524,6074,831,2978,0
04-Sep-20,2020-09-04,Recovered,69625,40,12334,113,2020,1435,222,658,43,0,1751,386,1218,1282,107,676,1157,6161,2716,46,0,1042,13289,125,75,12,37,2980,395,1272,679,17,6334,2011,179,5006,502,3305,0
04-Sep-20,2020-09-04,Deceased,1066,1,76,0,15,13,5,22,0,0,13,8,14,19,2,12,3,116,11,0,0,30,378,3,1,0,0,9,20,49,13,0,79,10,3,71,12,58,0
05-Sep-20,2020-09-05,Confirmed,90600,35,10825,139,2698,1727,234,2529,21,0,2973,592,1311,2289,188,1251,1758,9746,2655,61,0,1636,20800,184,182,16,21,3543,394,1514,1566,58,5870,2511,691,6590,950,3042,0
05-Sep-20,2020-09-05,Recovered,73161,41,11941,101,2343,1965,185,879,28,0,1920,534,1148,1409,21,489,2287,9102,2111,42,0,1392,10801,76,59,32,68,3443,433,1306,1346,26,5859,2579,271,5141,535,3248,0
05-Sep-20,2020-09-05,Deceased,1044,1,71,0,7,9,1,19,0,0,25,9,16,22,4,15,15,128,11,0,0,30,312,1,1,0,0,7,18,69,14,0,64,11,7,81,18,58,0
06-Sep-20,2020-09-06,Confirmed,91725,40,10794,86,1537,1797,261,2100,38,0,3256,374,1335,2277,397,1316,1266,9319,3082,40,0,1694,23350,139,89,31,50,3810,466,1946,1593,9,5783,2574,603,6518,668,3087,0
06-Sep-20,2020-09-06,Recovered,69630,47,11915,91,1763,1924,149,711,27,0,2188,558,1212,1471,197,403,1854,9575,2196,24,0,1238,7826,189,29,19,77,2590,525,1606,1616,24,5820,2927,262,4779,591,3207,0
06-Sep-20,2020-09-06,Deceased,1005,0,70,0,8,4,2,24,0,0,29,7,14,25,1,14,7,95,10,0,0,29,328,2,1,0,0,8,16,54,15,0,85,9,8,77,11,52,0
07-Sep-20,2020-09-07,Confirmed,75015,27,8368,180,2785,1369,232,2017,15,0,2077,344,1330,2224,245,1013,1557,5773,1648,28,0,1885,16429,84,29,21,42,3861,284,2110,1580,29,5776,1802,399,5568,807,3077,0
07-Sep-20,2020-09-07,Recovered,74116,46,10055,124,2250,1845,295,979,20,0,2411,588,1276,1560,221,433,1366,7897,2246,60,0,1022,14922,194,4,0,178,3034,503,1565,1566,25,5930,2711,303,4993,473,3021,0
07-Sep-20,2020-09-07,Deceased,1129,0,70,0,10,7,3,15,0,0,32,9,15,23,1,17,13,141,12,0,0,17,423,0,1,0,0,10,11,61,14,0,89,9,5,56,7,58,0
08-Sep-20,2020-09-08,Confirmed,89855,33,10601,221,2578,1667,377,2834,27,0,3609,457,1295,2286,171,1355,2676,7866,3026,38,0,1864,20131,96,42,9,25,3490,433,1964,1590,19,5684,2392,628,6622,658,3091,0
08-Sep-20,2020-09-08,Recovered,74608,38,11691,127,2166,1944,226,615,32,0,1756,448,1445,1704,85,491,1812,7803,1862,77,0,1600,13234,126,156,13,54,2787,446,2307,1445,17,6599,2346,294,5439,427,2996,0
08-Sep-20,2020-09-08,Deceased,1107,0,73,1,8,4,1,12,0,0,19,11,13,25,4,14,14,146,13,0,0,20,380,1,0,0,0,13,12,67,13,2,87,11,3,71,12,57,0
09-Sep-20,2020-09-09,Confirmed,95536,34,10418,144,2243,1498,332,2818,26,0,4039,621,1329,2294,316,1617,1601,9540,3402,40,0,1869,23577,160,121,69,130,3748,335,2137,1610,31,5584,2479,582,6568,1117,3107,0
09-Sep-20,2020-09-09,Recovered,73062,43,9842,183,2265,1702,180,1146,24,0,2623,281,1336,1828,142,620,1297,6860,2058,41,0,1341,13906,64,107,5,48,3110,386,1231,1578,16,6516,2485,311,5731,789,2967,0
09-Sep-20,2020-09-09,Deceased,1168,1,74,0,18,10,2,70,0,0,20,6,16,28,3,17,16,128,12,0,0,31,380,1,2,0,0,11,10,71,14,0,78,10,9,65,12,53,0
10-Sep-20,2020-09-10,Confirmed,96762,39,10175,127,2739,1543,283,2748,28,0,4308,639,1332,2591,319,1592,1182,9217,3349,35,0,2187,23446,108,99,141,261,3991,452,2459,1640,20,5528,2534,535,6988,1015,3112,0
10-Sep-20,2020-09-10,Recovered,70904,43,10040,99,2197,1480,191,1917,29,0,2637,436,1415,1562,80,344,1456,7021,1657,37,0,1435,14253,245,19,0,5,2706,422,1348,1032,41,6185,2071,340,4605,521,3035,0
10-Sep-20,2020-09-10,Deceased,1213,0,68,0,18,10,3,16,0,0,28,6,15,25,3,13,5,129,12,1,0,21,495,4,1,0,0,11,6,88,14,0,64,11,6,94,5,41,0
11-Sep-20,2020-09-11,Confirmed,97655,29,9999,153,2534,1710,305,2963,25,0,4266,555,1344,2388,318,1578,961,9464,2988,51,0,2240,24886,109,151,20,310,3996,490,2473,1660,17,5519,2426,559,7016,995,3157,0
11-Sep-20,2020-09-11,Recovered,81456,36,11069,121,2628,2187,269,1268,39,0,2754,473,1240,1820,158,474,1213,12545,1326,21,0,1651,14308,209,47,40,10,4061,394,1402,1488,16,6006,2324,262,5936,645,3016,0
11-Sep-20,2020-09-11,Deceased,1202,0,77,1,16,12,3,25,0,0,21,8,16,25,5,9,15,130,14,2,0,30,442,0,4,0,0,14,12,63,15,4,77,13,5,76,11,57,0
12-Sep-20,2020-09-12,Confirmed,94414,27,9901,136,2132,1421,250,3120,29,0,4321,740,1365,2783,445,1698,1420,9140,2885,66,0,2347,22084,152,168,26,118,3777,419,2441,1669,29,5495,2278,470,6786,1115,3161,0
12-Sep-20,2020-09-12,Recovered,77862,45,10292,127,2553,1700,264,855,30,0,3141,511,1335,2188,123,596,1746,9557,1944,27,0,1462,13489,100,131,33,31,3217,445,2077,932,17,6227,2458,479,6085,603,3042,0
12-Sep-20,2020-09-12,Deceased,1111,0,67,0,23,11,6,21,0,0,28,10,15,24,2,10,10,94,15,1,0,37,391,1,1,0,0,11,5,76,14,2,76,10,10,67,14,59,0
13-Sep-20,2020-09-13,Confirmed,93220,25,9536,160,1292,1523,449,2228,20,0,4235,407,1326,2526,326,1686,1014,9894,3139,51,0,2281,22543,144,109,35,19,3913,388,2622,1703,31,5693,2216,629,6205,1637,3215,0
13-Sep-20,2020-09-13,Recovered,77748,41,10131,126,2251,1895,306,3953,44,0,3403,553,1205,1874,152,452,1509,8402,1855,22,0,1600,11549,89,55,7,61,3363,342,2151,1616,2,5717,2603,398,5958,1009,3054,0
13-Sep-20,2020-09-13,Deceased,1140,0,66,0,16,14,1,16,0,0,29,4,15,19,4,14,13,104,14,1,0,34,416,1,1,0,0,10,15,68,15,3,74,11,12,80,12,58,0
14-Sep-20,2020-09-14,Confirmed,81913,11,7956,176,2403,1137,254,3336,24,0,3229,306,1334,2488,368,1229,1263,8244,2540,74,0,2483,17066,96,139,14,131,4198,393,2421,1730,33,5752,1417,255,5159,1043,3211,0
14-Sep-20,2020-09-14,Recovered,79213,35,9764,152,1918,1966,130,1178,30,0,3374,519,1255,2125,68,644,1529,8865,2110,39,0,1713,15789,149,76,89,14,3382,457,1448,1644,16,5799,2479,404,5932,1037,3084,0
14-Sep-20,2020-09-14,Deceased,1054,1,60,1,13,9,5,18,0,0,26,14,17,25,5,17,6,119,15,1,0,29,363,0,2,0,0,11,9,67,14,0,53,13,6,62,15,58,0
15-Sep-20,2020-09-15,Confirmed,91098,17,8846,169,2409,1575,347,3450,18,0,4263,613,1349,2493,412,1329,1702,7576,3216,80,0,2323,20482,239,174,40,15,3645,375,2382,1760,54,5697,2058,531,6841,1391,3227,0
15-Sep-20,2020-09-15,Recovered,82849,40,9628,127,1848,1514,202,1129,32,0,3131,446,1444,2454,250,681,1638,7406,2532,42,0,1902,19423,78,39,3,30,3714,495,1830,1711,169,5735,2180,389,6680,1008,2919,0
15-Sep-20,2020-09-15,Deceased,1281,0,69,2,10,5,1,15,0,0,36,11,17,26,8,19,10,97,11,3,0,29,515,1,1,0,2,8,11,91,14,3,68,10,7,113,9,59,0
16-Sep-20,2020-09-16,Confirmed,97860,19,8835,226,2394,1531,366,3189,27,0,4473,628,1364,2694,460,1590,1635,9725,3830,36,0,2462,23365,110,158,12,34,4270,510,2702,1782,48,5652,2273,454,6229,1540,3237,0
16-Sep-20,2020-09-16,Recovered,82924,27,10845,129,2464,1724,181,1647,23,0,3313,351,1447,1771,114,747,1607,6580,2263,19,0,1922,17559,103,74,7,41,4121,401,2756,1479,32,5768,2260,510,6476,1192,2971,0
16-Sep-20,2020-09-16,Deceased,1140,0,64,0,19,12,5,23,0,0,33,4,12,19,1,18,8,55,14,2,0,24,474,1,0,0,0,11,13,78,15,0,57,12,10,86,9,61,0
17-Sep-20,2020-09-17,Confirmed,96787,11,8702,159,1380,1592,288,3809,21,0,4432,644,1379,2457,395,1467,1026,9366,4351,41,0,2391,24619,110,162,26,43,4241,317,2848,1793,53,5560,2159,527,6029,1192,3197,0
17-Sep-20,2020-09-17,Recovered,87788,33,10712,180,2246,1465,379,5226,33,0,3587,399,1652,2753,388,712,1450,7268,2737,22,0,2863,19522,18,78,20,111,3607,330,2248,1333,67,5524,2108,521,4715,533,2948,0
17-Sep-20,2020-09-17,Deceased,1175,0,72,0,17,7,5,17,0,0,38,8,14,24,7,19,11,93,10,1,0,33,468,3,3,0,0,13,13,54,14,4,59,9,5,81,13,60,0
18-Sep-20,2020-09-18,Confirmed,92973,27,8096,154,2509,1147,260,3842,28,0,4127,596,1410,2488,432,1330,1478,8626,4167,59,0,2552,21656,177,90,28,51,4180,485,2774,1817,29,5488,2043,273,6494,868,3192,0
18-Sep-20,2020-09-18,Recovered,95515,36,11803,139,2074,1678,353,3281,31,0,3568,470,1293,2188,135,784,1245,10949,2744,42,0,2554,22078,90,95,24,29,4101,462,2640,1580,68,5525,1802,603,6806,1285,2960,0
18-Sep-20,2020-09-18,Deceased,1221,0,67,0,12,4,4,17,0,0,30,8,16,23,12,15,12,179,12,1,0,24,440,1,2,0,0,13,6,60,15,3,67,11,6,98,4,59,0
19-Sep-20,2020-09-19,Confirmed,92574,13,8218,245,2595,1616,290,2617,28,0,4071,643,1432,2691,286,1492,1282,8364,4644,73,0,2607,20519,117,112,14,35,4209,543,2723,1834,39,5569,2123,535,5729,2078,3188,0
19-Sep-20,2020-09-19,Recovered,94389,22,10820,174,1856,1556,351,1689,28,0,4219,446,1470,2272,403,960,1645,10815,2862,66,0,2206,23501,94,46,16,42,4090,494,1915,1540,34,5556,2151,583,6596,878,2993,0
19-Sep-20,2020-09-19,Deceased,1149,0,58,0,8,2,6,19,0,0,38,7,16,28,5,21,13,114,18,1,0,42,425,3,2,0,0,9,11,51,14,2,66,9,7,84,14,56,0
20-Sep-20,2020-09-20,Confirmed,87395,7,7738,135,1227,1555,286,1949,37,0,3812,407,1407,2305,221,1457,1492,8191,4696,45,0,2579,20627,170,101,30,59,4330,467,2160,1865,49,5516,2137,525,5758,878,3177,0
20-Sep-20,2020-09-20,Recovered,92926,15,10608,128,1795,1487,372,1572,16,0,3742,537,1204,2547,91,692,1247,8611,2751,25,0,2216,26408,44,30,13,78,4018,347,2225,1664,3,5206,2192,645,6584,855,2958,0
20-Sep-20,2020-09-20,Deceased,1135,0,57,0,14,3,4,13,0,0,37,9,17,29,4,14,2,101,16,0,0,27,455,2,0,0,0,10,10,56,14,1,60,8,4,94,13,61,0
21-Sep-20,2020-09-21,Confirmed,74493,22,6235,210,2640,1314,216,1998,9,0,2548,324,1430,1818,309,1036,1321,7339,2910,79,0,2523,15738,116,73,7,93,4242,268,2241,1892,56,5344,1302,243,4618,814,3165,0
21-Sep-20,2020-09-21,Recovered,102070,18,10502,235,1795,1381,273,1911,16,0,3672,429,1316,2187,288,1158,1599,9925,3022,44,0,2244,32007,71,15,10,223,3704,509,2811,1815,11,5492,2230,654,6320,1172,3011,0
21-Sep-20,2020-09-21,Deceased,1056,0,51,0,16,6,3,13,0,0,32,9,17,28,7,23,9,122,18,1,0,37,344,2,2,0,0,9,9,47,16,0,60,9,6,88,10,62,0
22-Sep-20,2020-09-22,Confirmed,83362,18,7553,249,2073,1609,248,2736,11,0,3816,590,1402,1795,331,1235,1275,6974,4125,55,0,2544,18390,270,58,106,60,4189,493,1411,1912,66,5337,2166,559,5650,874,3182,0
22-Sep-20,2020-09-22,Recovered,89657,10,10555,135,1817,1232,383,2437,30,0,3097,736,1321,2892,655,1619,1484,9073,3007,74,0,2412,20206,49,179,11,40,3834,389,1718,1528,23,5406,2143,419,6589,1107,3047,0
22-Sep-20,2020-09-22,Deceased,1085,0,51,1,8,3,4,28,0,0,37,8,16,29,5,18,15,83,19,0,0,28,392,1,2,0,0,11,6,66,15,0,76,10,3,77,11,62,0
23-Sep-20,2020-09-23,Confirmed,86703,21,7228,289,2098,1598,180,2434,18,0,3714,536,1372,1986,280,1249,1141,6997,5376,46,0,2346,21029,96,170,22,67,4237,543,2123,1946,35,5325,2296,504,5143,1069,3189,0
23-Sep-20,2020-09-23,Recovered,87459,15,8291,125,1762,1490,255,4772,9,0,4465,395,1289,2571,446,2796,1532,5460,2951,35,0,2138,19476,221,152,72,18,4052,439,2117,1553,14,5363,2062,603,6506,1016,2998,0
23-Sep-20,2020-09-23,Deceased,1123,0,45,0,11,1,10,10,0,0,36,8,15,27,5,20,7,38,20,1,0,42,479,2,2,0,1,15,8,64,15,1,63,10,2,87,17,61,0
24-Sep-20,2020-09-24,Confirmed,85921,32,7855,283,2091,1203,242,2272,15,0,3834,673,1408,1698,337,1104,1349,7710,6324,36,0,2304,19164,161,122,46,59,4340,668,1756,1981,64,5692,2176,451,4591,684,3196,0
24-Sep-20,2020-09-24,Recovered,81142,9,8807,168,2432,1154,293,2060,26,0,3509,490,1510,2063,295,1549,1386,6748,3168,49,0,2327,17184,261,199,9,89,3779,418,2231,1965,31,5470,2004,492,4922,1031,3014,0
24-Sep-20,2020-09-24,Deceased,1144,0,52,0,11,4,7,24,0,0,36,7,14,22,10,22,4,65,21,3,0,45,459,0,1,0,0,16,6,76,15,1,66,8,7,67,13,62,0
25-Sep-20,2020-09-25,Confirmed,85717,15,7073,255,1792,1632,244,2942,12,0,3827,519,1442,2024,293,1218,1271,8655,6477,56,0,2227,17794,254,75,27,38,4208,594,1876,2010,92,5679,2381,341,4256,928,3190,0
25-Sep-20,2020-09-25,Recovered,93331,25,8695,159,1571,1810,335,8027,19,0,4061,724,1279,2863,296,1478,1570,5644,3481,78,0,2743,19592,233,285,184,95,4388,470,2550,1958,21,5626,2021,509,6075,1488,2978,0
25-Sep-20,2020-09-25,Deceased,1093,0,48,0,17,3,1,25,0,0,24,3,12,18,7,21,9,86,22,2,0,30,416,1,0,0,0,15,7,68,15,0,72,10,5,84,13,59,0
26-Sep-20,2020-09-26,Confirmed,88759,15,7293,198,1736,1457,168,3896,7,0,3372,503,1417,1689,317,1217,1226,8811,7006,68,0,2311,20419,260,54,49,94,4356,543,1588,2045,48,5647,2239,278,4302,949,3181,0
26-Sep-20,2020-09-26,Recovered,92365,23,9125,167,1595,1622,260,4095,25,0,4476,688,1419,2554,182,1937,1324,5417,3199,47,0,2252,23644,79,311,28,89,4761,424,1988,1706,22,5612,2281,505,6546,1007,2955,0
26-Sep-20,2020-09-26,Deceased,1124,0,57,0,13,5,0,40,0,0,46,5,13,18,7,20,9,86,21,1,0,29,430,1,0,0,0,16,6,54,14,0,85,11,3,67,11,56,0
27-Sep-20,2020-09-27,Confirmed,82770,20,6923,135,875,1527,173,2272,6,0,3292,384,1411,1515,195,1141,974,9543,7445,10,0,2310,18056,248,90,30,84,3922,368,1422,2084,38,5791,1967,320,4250,764,3185,0
27-Sep-20,2020-09-27,Recovered,74691,2,7796,98,1670,1405,166,1269,16,0,3739,701,1231,2163,629,1365,958,6522,3391,14,0,2081,13565,195,125,52,66,3378,443,2299,1724,49,5706,2058,400,5656,813,2946,0
27-Sep-20,2020-09-27,Deceased,1040,1,45,0,17,2,2,31,0,0,42,10,10,16,11,7,9,79,21,1,0,26,380,0,0,0,0,14,13,50,15,2,80,9,2,77,8,60,0
28-Sep-20,2020-09-28,Confirmed,69669,9,5487,328,3644,1150,125,3725,10,0,1984,438,1404,1630,266,824,1508,6892,4538,49,0,1957,11921,178,60,43,11,3235,285,1269,2112,25,5589,1378,193,3790,457,3155,0
28-Sep-20,2020-09-28,Recovered,85198,29,7210,97,2320,1651,222,2313,30,0,4052,612,1336,2421,268,1408,1806,7509,3347,32,0,2441,19932,106,89,49,49,4014,508,2033,1754,18,5554,1932,567,5382,1184,2923,0
28-Sep-20,2020-09-28,Deceased,775,0,37,1,12,4,6,29,0,0,37,6,12,24,5,14,9,59,20,0,0,35,180,0,3,0,1,16,2,46,15,2,70,7,3,58,6,56,0
29-Sep-20,2020-09-29,Confirmed,80500,18,6190,221,3592,1439,138,2197,20,0,3227,381,1381,1562,290,1081,1123,10453,7354,43,0,1877,14976,269,101,50,83,3067,381,1085,2148,41,5546,2072,432,3981,493,3188,0
29-Sep-20,2020-09-29,Recovered,86150,5,9836,151,1702,1702,273,3977,33,0,2778,709,1383,2403,364,1250,1295,6628,3420,43,0,2433,19212,57,72,131,45,3896,460,1932,1800,71,5501,2259,244,5711,1413,2961,0
29-Sep-20,2020-09-29,Deceased,1178,0,35,1,13,2,5,39,0,0,48,12,11,25,3,18,12,136,22,0,0,39,430,1,1,0,0,15,2,75,15,0,70,9,3,63,11,62,0
30-Sep-20,2020-09-30,Confirmed,86748,14,6133,243,3590,1435,122,2947,8,0,3390,641,1390,1625,229,975,1111,8856,8830,74,0,2004,18317,237,176,28,123,3443,478,1426,2173,75,5659,2103,381,4226,1005,3281,0
30-Sep-20,2020-09-30,Recovered,85274,21,7075,147,1616,1735,215,3204,19,0,3965,344,1372,2063,399,1355,1444,8890,3536,40,0,2289,19163,421,35,50,83,4219,458,1389,1953,68,5610,2243,489,5434,976,2954,0
30-Sep-20,2020-09-30,Deceased,1179,0,48,0,17,10,4,41,0,0,41,9,11,26,3,17,13,87,23,0,0,35,481,2,2,0,0,14,4,47,15,2,67,11,1,69,20,59,0
01-Oct-20,2020-10-01,Confirmed,81784,13,6751,224,1585,1370,119,2551,14,0,3037,524,1350,1313,243,1093,1013,10070,8135,91,0,2041,16476,128,163,32,81,3615,480,1265,2193,38,5688,2214,332,4019,248,3275,0
01-Oct-20,2020-10-01,Recovered,78731,15,7297,159,1904,1242,196,2981,10,0,3167,400,1334,2161,218,1680,1119,7144,2828,85,0,2545,16104,181,26,123,74,4380,431,2271,1953,72,5516,2474,400,4444,801,2996,0
01-Oct-20,2020-10-01,Deceased,1099,0,41,0,14,2,2,29,0,0,40,12,10,20,9,17,8,130,29,3,0,20,394,1,2,0,0,17,4,45,14,3,66,8,6,80,14,59,0
02-Oct-20,2020-10-02,Confirmed,79883,10,6555,200,1416,1431,155,2637,7,0,2920,513,1310,1476,235,1090,736,8793,9258,69,0,2019,15591,286,231,31,74,3600,510,1062,2211,42,5595,2009,296,3894,311,3310,0
02-Oct-20,2020-10-02,Recovered,76339,8,7485,134,1441,1497,153,3396,20,0,3171,479,1250,1678,388,1400,967,7094,4092,42,0,2332,13294,351,225,15,67,4048,443,1840,2060,34,5603,2437,504,5107,340,2944,0
02-Oct-20,2020-10-02,Deceased,1068,0,31,2,10,4,5,16,0,0,37,2,15,23,7,14,8,125,20,0,0,36,424,1,1,0,0,16,7,50,16,1,67,10,3,53,11,53,0
03-Oct-20,2020-10-03,Confirmed,75479,10,6224,201,1632,983,148,2610,7,0,2258,445,1343,1188,241,975,877,9886,7834,48,0,1811,14348,252,423,54,111,3053,218,1106,2150,39,5622,1718,190,3631,503,3340,0
03-Oct-20,2020-10-03,Recovered,81655,11,7798,205,1813,1431,234,2982,8,0,3440,523,1304,1542,197,1399,1176,8989,4476,41,0,2101,16835,89,93,36,46,4066,396,1691,2003,39,5596,2002,301,4860,919,3013,0
03-Oct-20,2020-10-03,Deceased,937,0,41,0,14,2,3,29,0,0,34,8,12,25,8,19,5,100,22,0,0,27,278,2,2,0,0,17,2,61,14,2,65,8,3,60,12,62,0
04-Oct-20,2020-10-04,Confirmed,74770,16,6242,127,756,1261,85,1924,17,0,2683,428,1302,1302,156,878,933,10145,8553,44,0,1720,12548,206,200,17,123,3326,337,838,2184,43,5489,1949,322,3840,1419,3357,0
04-Oct-20,2020-10-04,Recovered,76713,7,7084,189,1351,1314,202,2654,11,0,3126,506,1246,2083,168,1053,907,7287,4851,39,0,2120,15048,124,74,19,51,4108,419,1509,2090,32,5558,2366,513,5226,392,2986,0
04-Oct-20,2020-10-04,Deceased,903,0,40,0,14,3,2,14,0,0,38,6,9,20,7,11,9,67,23,0,0,35,326,3,0,0,0,15,5,41,15,2,66,10,4,52,4,62,0
05-Oct-20,2020-10-05,Confirmed,60130,15,4256,235,1518,907,133,2681,5,0,1947,391,1327,1031,182,632,816,7051,5042,120,0,1460,10244,250,111,0,42,2617,188,1029,2165,17,5395,1335,159,2971,510,3348,0
05-Oct-20,2020-10-05,Recovered,75855,10,7558,198,1364,1565,199,3336,8,0,3588,423,1405,1255,292,1386,1332,7064,4640,60,0,2046,12982,129,98,46,114,4098,458,1671,2090,67,5572,2176,466,4269,881,3009,0
05-Oct-20,2020-10-05,Deceased,886,1,38,1,11,9,3,36,0,0,32,4,13,21,7,10,4,84,23,0,0,29,263,1,5,0,0,17,4,38,14,1,62,8,6,63,17,61,0
06-Oct-20,2020-10-06,Confirmed,71869,13,5795,224,1184,1265,129,2888,11,0,2676,519,1335,1206,250,738,847,9993,7871,79,0,1570,12258,135,270,8,68,2673,405,830,2121,25,5017,1983,275,3500,338,3370,0
06-Oct-20,2020-10-06,Recovered,81945,19,6046,190,1586,1255,238,3484,9,0,2997,594,1473,1690,265,1706,1246,10228,4981,50,0,2161,17141,148,115,50,37,3817,393,1707,2027,40,5548,2381,255,4432,600,3036,0
06-Oct-20,2020-10-06,Deceased,990,0,33,1,18,1,3,23,0,0,39,8,10,18,5,16,10,91,25,0,0,25,370,3,1,0,0,16,3,38,15,3,71,10,2,61,8,63,0
07-Oct-20,2020-10-07,Confirmed,78809,23,5120,260,1307,1304,113,2846,17,0,2871,432,1311,1283,282,621,829,10947,10606,82,0,1639,14578,249,128,20,53,2995,479,852,2151,99,5447,2154,237,3389,630,3455,0
07-Oct-20,2020-10-07,Recovered,83209,18,6349,431,2561,1422,155,3277,11,0,3370,394,1414,1555,418,2188,1087,9832,6161,47,0,2228,16715,122,88,8,36,3455,316,1230,2078,28,5524,2239,546,4219,663,3024,0
07-Oct-20,2020-10-07,Deceased,963,0,34,1,7,2,2,30,0,0,35,9,9,19,2,14,10,113,22,2,0,30,355,2,0,0,0,18,5,33,16,2,67,8,0,47,11,58,0
08-Oct-20,2020-10-08,Confirmed,70797,17,5292,212,1188,1244,102,2873,11,0,2726,432,1278,1284,213,696,784,10704,5445,100,0,1715,13395,190,96,2,21,3144,378,848,2138,12,5088,1896,214,3133,400,3526,0
08-Oct-20,2020-10-08,Recovered,78745,11,6102,283,2198,1006,154,2199,15,0,2643,458,1266,1426,267,1336,1263,9613,7003,39,0,2420,15575,115,138,31,66,3312,326,1615,2092,35,5718,2067,389,3690,904,2970,0
08-Oct-20,2020-10-08,Deceased,967,1,42,1,9,2,4,24,0,0,37,7,10,20,7,9,8,101,24,0,0,29,358,3,0,0,0,16,5,29,15,1,68,12,3,45,14,63,0
